clone_url:https://github.com/etiennecoutaud/kanary.git, last_commit:2018-07-25 09:52:24, num_contributors:1, stars:2
clone_url:https://github.com/falcosecurity/falco-operator.git, last_commit:2019-03-12 18:43:24, num_contributors:1, stars:22
clone_url:https://github.com/side8/k8s-operator.git, last_commit:2018-04-04 11:20:53, num_contributors:1, stars:8
clone_url:https://github.com/wrasdf/kube-kcrds-operator.git, last_commit:2018-10-17 22:57:56, num_contributors:1, stars:4
clone_url:https://github.com/census-ecosystem/kubernetes-operator.git, last_commit:2019-02-28 20:54:41, num_contributors:2, stars:4
clone_url:https://github.com/pickledrick/vpc-peering-operator.git, last_commit:2018-10-17 09:40:58, num_contributors:1, stars:19
clone_url:https://github.com/minekube/coordinator.git, last_commit:2018-09-15 15:11:13, num_contributors:1, stars:4
clone_url:https://github.com/galexrt/elasticsearch-operator.git, last_commit:2018-06-25 16:14:42, num_contributors:32, stars:8
clone_url:https://github.com/mhausenblas/operator-101.git, last_commit:2018-11-16 10:01:49, num_contributors:1, stars:8
clone_url:https://github.com/stakater/Konfigurator.git, last_commit:2019-01-24 07:04:06, num_contributors:7, stars:14
clone_url:https://github.com/barpilot/kinky.git, last_commit:2018-05-02 10:32:49, num_contributors:1, stars:3
clone_url:https://github.com/cisco-sso/snapshot-manager.git, last_commit:2019-02-21 17:11:21, num_contributors:1, stars:3
clone_url:https://github.com/atomix/atomix-operator.git, last_commit:2019-01-17 08:00:26, num_contributors:1, stars:3
clone_url:https://github.com/microdc/k8s-dynamodb-operator.git, last_commit:2018-03-12 14:34:36, num_contributors:3, stars:3
clone_url:https://github.com/mattermost/mattermost-operator.git, last_commit:2019-03-12 17:52:59, num_contributors:2, stars:3
clone_url:https://github.com/dougbtv/asterisk-operator.git, last_commit:2018-10-03 21:58:46, num_contributors:1, stars:3
clone_url:https://github.com/tangcong/codis-operator.git, last_commit:2019-01-06 03:37:18, num_contributors:1, stars:12
clone_url:https://github.com/ClearScore/python-kubernetes-operator.git, last_commit:2018-07-31 07:58:48, num_contributors:2, stars:3
clone_url:https://github.com/ContainerSolutions/externalconfig-operator.git, last_commit:2018-12-01 23:17:54, num_contributors:1, stars:12
clone_url:https://github.com/Ma-Dan/fluentbit-operator.git, last_commit:2019-03-06 12:29:04, num_contributors:1, stars:1
clone_url:https://github.com/embano1/whalesay-operator.git, last_commit:2018-11-23 15:54:57, num_contributors:1, stars:3
clone_url:https://github.com/kube-incubator/tomcat-operator.git, last_commit:2019-03-12 08:19:43, num_contributors:1, stars:2
clone_url:https://github.com/verfio/fortio-operator.git, last_commit:2019-01-25 21:48:33, num_contributors:2, stars:9
clone_url:https://github.com/zmhassan/mlflow-tracking-operator.git, last_commit:2019-03-01 02:57:12, num_contributors:1, stars:3
clone_url:https://github.com/minekube/operator4j.git, last_commit:2018-09-15 15:08:08, num_contributors:1, stars:2
clone_url:https://github.com/onuryilmaz/k8s-operator-example.git, last_commit:2018-05-31 15:04:56, num_contributors:1, stars:2
clone_url:https://github.com/erleans/vonnegut_operator.git, last_commit:2018-03-06 06:31:41, num_contributors:1, stars:2
clone_url:https://github.com/kevinjqiu/artillery-operator.git, last_commit:2018-05-30 21:27:30, num_contributors:1, stars:4
clone_url:https://github.com/tsuru/nginx-operator.git, last_commit:2019-03-01 21:08:52, num_contributors:4, stars:4
clone_url:https://github.com/MYOB-Technology/ops-kube-alerting-rules-operator.git, last_commit:2018-08-15 23:32:48, num_contributors:4, stars:8
clone_url:https://github.com/aixeshunter/prometheus-kubernetes-deploy.git, last_commit:2018-11-27 06:26:23, num_contributors:1, stars:2
clone_url:https://github.com/arthur0/kubernetes-tutorials.git, last_commit:2018-08-01 22:46:37, num_contributors:0, stars:3
clone_url:https://github.com/lukebond/contain-london-operators-20170606.git, last_commit:2017-09-28 12:47:34, num_contributors:1, stars:3
clone_url:https://github.com/giantswarm/node-operator.git, last_commit:2019-03-15 09:12:33, num_contributors:10, stars:6
clone_url:https://github.com/tonyontopic/k8s-operators.git, last_commit:2018-02-08 17:32:41, num_contributors:1, stars:0
clone_url:https://github.com/imcsk8/k8s-operators.git, last_commit:2018-08-03 15:06:27, num_contributors:1, stars:0
clone_url:https://github.com/aslanbakirov/cassandra-operator.git, last_commit:2018-03-04 16:00:49, num_contributors:1, stars:3
clone_url:https://github.com/kudzu-sh/kudzu.git, last_commit:2019-02-09 08:14:43, num_contributors:1, stars:0
clone_url:https://github.com/vvicaretti/k8s-operator.git, last_commit:2018-10-19 08:17:44, num_contributors:1, stars:0
clone_url:https://github.com/vromero/activemq-artemis-operator.git, last_commit:2018-05-24 15:45:58, num_contributors:1, stars:3
clone_url:https://github.com/anywhy/redis-operator.git, last_commit:2019-01-24 07:12:54, num_contributors:1, stars:3
